"rho","n","EstimandScenario","j","Method","estimate","se","pvalue","converged","true_B"
"0",60,"Moderate",3,"CITS_spill_3pct",-0.261757338036121,0.0714595286664381,0.00024926376395725,TRUE,-0.3567
"0",60,"Moderate",4,"Trd",-0.333113243628894,0.143594785730455,0.0203509227967063,TRUE,-0.3567
"0",60,"Moderate",4,"CITS",-0.341569265146216,0.0507716680343448,1.72535852057032e-11,TRUE,-0.3567
"0",60,"Moderate",4,"CITS_0.4_constant",-0.381121309221098,0.0681113015222285,2.19902683304552e-08,TRUE,-0.3567
"0",60,"Moderate",4,"CITS_spill_3pct",-0.213499668490059,0.0475620399478579,7.16030040970352e-06,TRUE,-0.3567
"0",60,"Moderate",5,"Trd",-0.321882619878882,0.112601955975539,0.00425530826968592,TRUE,-0.3567
"0",60,"Moderate",5,"CITS",-0.343635466022032,0.0630174278168452,4.95207375411287e-08,TRUE,-0.3567
"0",60,"Moderate",5,"CITS_0.4_constant",-0.356303295071846,0.0687655998182753,2.20205763612996e-07,TRUE,-0.3567
"0",60,"Moderate",5,"CITS_spill_3pct",-0.22433932902102,0.0584446201254015,0.000123791192888383,TRUE,-0.3567
"0",60,"Moderate",6,"Trd",-0.439382490644101,0.155855515835488,0.00481486881643391,TRUE,-0.3567
"0",60,"Moderate",6,"CITS",-0.313355114240446,0.0507055830700755,6.41447705790846e-10,TRUE,-0.3567
"0",60,"Moderate",6,"CITS_0.4_constant",-0.333472678212508,0.0695641996562484,1.63700504701934e-06,TRUE,-0.3567
"0",60,"Moderate",6,"CITS_spill_3pct",-0.1687761591379,0.0558386056616055,0.00250637146242728,TRUE,-0.3567
"0",60,"Moderate",7,"Trd",-0.333611856597209,0.149557540480427,0.0257037330002638,TRUE,-0.3567
"0",60,"Moderate",7,"CITS",-0.410191501287896,0.0607154520353706,1.41887148482577e-11,TRUE,-0.3567
"0",60,"Moderate",7,"CITS_0.4_constant",-0.35099034603133,0.0975021126818384,0.000318433884595837,TRUE,-0.3567
"0",60,"Moderate",7,"CITS_spill_3pct",-0.24414046121864,0.0543882440221324,7.16099809725934e-06,TRUE,-0.3567
"0",60,"Moderate",8,"Trd",-0.670086154239224,0.171764764908335,9.57228922073894e-05,TRUE,-0.3567
"0",60,"Moderate",8,"CITS",-0.39405927009548,0.0698644810865807,1.69716925429591e-08,TRUE,-0.3567
"0",60,"Moderate",8,"CITS_0.4_constant",-0.41850477489767,0.0765558210892947,4.58590091421895e-08,TRUE,-0.3567
"0",60,"Moderate",8,"CITS_spill_3pct",-0.330355932390702,0.0701365198130343,2.47492924185057e-06,TRUE,-0.3567
"0",60,"Moderate",9,"Trd",-0.205938738878012,0.155258568372295,0.184699192063643,TRUE,-0.3567
"0",60,"Moderate",9,"CITS",-0.32088482760868,0.0477796653929823,1.8687211736917e-11,TRUE,-0.3567
"0",60,"Moderate",9,"CITS_0.4_constant",-0.207186859427111,0.0729501252630867,0.0045097051210608,TRUE,-0.3567
"0",60,"Moderate",9,"CITS_spill_3pct",-0.260280579347056,0.0548737123117273,2.10300488997202e-06,TRUE,-0.3567
"0",60,"Moderate",10,"Trd",-0.349832069123196,0.222490205098588,0.115869824995398,TRUE,-0.3567
"0",60,"Moderate",10,"CITS",-0.453878779009177,0.0628695776365871,5.2228748680274e-13,TRUE,-0.3567
"0",60,"Moderate",10,"CITS_0.4_constant",-0.450530143840504,0.0924609243179383,1.10108656578635e-06,TRUE,-0.3567
"0",60,"Moderate",10,"CITS_spill_3pct",-0.331579021894712,0.0582806361349898,1.27522766757558e-08,TRUE,-0.3567
"0",60,"Moderate",11,"Trd",-0.0711724757831028,0.161203525820605,0.65884603670343,TRUE,-0.3567
"0",60,"Moderate",11,"CITS",-0.296593463713699,0.0363358953901688,3.28032140152609e-16,TRUE,-0.3567
"0",60,"Moderate",11,"CITS_0.4_constant",-0.289226367387177,0.0563948621385343,2.91913696284224e-07,TRUE,-0.3567
"0",60,"Moderate",11,"CITS_spill_3pct",-0.178832104213036,0.0312976109427725,1.10401690182097e-08,TRUE,-0.3567
"0",60,"Moderate",12,"Trd",-0.0666930990453979,0.216311233505486,0.757838780343447,TRUE,-0.3567
"0",60,"Moderate",12,"CITS",-0.377480333260714,0.0491240900435156,1.53931503147263e-14,TRUE,-0.3567
"0",60,"Moderate",12,"CITS_0.4_constant",-0.221842865259119,0.0686918014019671,0.00123989882874657,TRUE,-0.3567
"0",60,"Moderate",12,"CITS_spill_3pct",-0.272866083421218,0.0477513180776122,1.10146663113108e-08,TRUE,-0.3567
"0",60,"Moderate",13,"Trd",-0.471428356958033,0.146844355996099,0.00132552777652476,TRUE,-0.3567
"0",60,"Moderate",13,"CITS",-0.363029424921059,0.0468272616470808,9.00844636153157e-15,TRUE,-0.3567
"0",60,"Moderate",13,"CITS_0.4_constant",-0.404853954869475,0.0662569383752612,9.94046833321163e-10,TRUE,-0.3567
"0",60,"Moderate",13,"CITS_spill_3pct",-0.279004053482154,0.050470364749216,3.23760286624565e-08,TRUE,-0.3567
"0",60,"Moderate",14,"Trd",-0.59432603481359,0.185909408159496,0.00138933157742325,TRUE,-0.3567
"0",60,"Moderate",14,"CITS",-0.344304880276559,0.0356636523527114,4.71718085672252e-22,TRUE,-0.3567
"0",60,"Moderate",14,"CITS_0.4_constant",-0.287129501264133,0.0624846314998636,4.32330324615897e-06,TRUE,-0.3567
"0",60,"Moderate",14,"CITS_spill_3pct",-0.250506608510189,0.0345359699738638,4.06141697379827e-13,TRUE,-0.3567
"0",60,"Moderate",15,"Trd",-0.540188381408381,0.184795703593274,0.00346492558286735,TRUE,-0.3567
"0",60,"Moderate",15,"CITS",-0.46751688755028,0.0678272318323561,5.47198285552459e-12,TRUE,-0.3567
"0",60,"Moderate",15,"CITS_0.4_constant",-0.466300582485206,0.0716276225694332,7.51175689369402e-11,TRUE,-0.3567
"0",60,"Moderate",15,"CITS_spill_3pct",-0.367196303813532,0.05776884209356,2.06666265076377e-10,TRUE,-0.3567
"0",60,"Moderate",16,"Trd",-0.235310420106408,0.188116325024889,0.210979286956825,TRUE,-0.3567
"0",60,"Moderate",16,"CITS",-0.353187758527263,0.0446179296870156,2.45617334176897e-15,TRUE,-0.3567
"0",60,"Moderate",16,"CITS_0.4_constant",-0.282367913300427,0.0707166958821656,6.52575687135456e-05,TRUE,-0.3567
"0",60,"Moderate",16,"CITS_spill_3pct",-0.254308242128012,0.0428455423705503,2.93012788927121e-09,TRUE,-0.3567
"0",60,"Moderate",17,"Trd",-0.862977724796968,0.162897736617197,1.17292558895462e-07,TRUE,-0.3567
"0",60,"Moderate",17,"CITS",-0.479071891816178,0.0519270828774292,2.81299735464225e-20,TRUE,-0.3567
"0",60,"Moderate",17,"CITS_0.4_constant",-0.495900237852045,0.0729477221387701,1.06065081262685e-11,TRUE,-0.3567
"0",60,"Moderate",17,"CITS_spill_3pct",-0.366118424928639,0.0573733382703868,1.75552135131333e-10,TRUE,-0.3567
"0",60,"Moderate",18,"Trd",-0.116978782391671,0.149316083316708,0.433374317684778,TRUE,-0.3567
"0",60,"Moderate",18,"CITS",-0.276613676720978,0.0367069030211427,4.85573290232112e-14,TRUE,-0.3567
"0",60,"Moderate",18,"CITS_0.4_constant",-0.350415624955904,0.0620924642581727,1.6667738946419e-08,TRUE,-0.3567
"0",60,"Moderate",18,"CITS_spill_3pct",-0.154278544041948,0.0405165515756313,0.00014021392575073,TRUE,-0.3567
"0",60,"Moderate",19,"Trd",-0.383762126382091,0.168538732340767,0.0227864265736446,TRUE,-0.3567
"0",60,"Moderate",19,"CITS",-0.409946511416867,0.0725213015085941,1.57879041437541e-08,TRUE,-0.3567
"0",60,"Moderate",19,"CITS_0.4_constant",-0.276345030913831,0.0654352917451484,2.40879034484816e-05,TRUE,-0.3567
"0",60,"Moderate",19,"CITS_spill_3pct",-0.27145345565198,0.086478371522646,0.00169539848517762,TRUE,-0.3567
"0",60,"Moderate",20,"Trd",-0.683357811703431,0.225865511893747,0.00248216206829631,TRUE,-0.3567
"0",60,"Moderate",20,"CITS",-0.345160068483513,0.059960999332056,8.59217914874772e-09,TRUE,-0.3567
"0",60,"Moderate",20,"CITS_0.4_constant",-0.405085951716537,0.0575936760074002,2.01395124924085e-12,TRUE,-0.3567
"0",60,"Moderate",20,"CITS_spill_3pct",-0.24020841021217,0.0622093815275833,0.000112790322598987,TRUE,-0.3567
"0",60,"Large",1,"Trd",-0.457139362845634,0.161764507267416,0.00471397542968152,TRUE,-0.5108
"0",60,"Large",1,"CITS",-0.479876001668531,0.0609801047114498,3.56385088615201e-15,TRUE,-0.5108
"0",60,"Large",1,"CITS_0.4_constant",-0.376578991494678,0.0857796299502593,1.13311678623678e-05,TRUE,-0.5108
"0",60,"Large",1,"CITS_spill_3pct",-0.352553197964163,0.0581069396301903,1.30065027044213e-09,TRUE,-0.5108
"0",60,"Large",2,"Trd",-0.624318474692367,0.151180180258371,3.6334471621289e-05,TRUE,-0.5108
"0",60,"Large",2,"CITS",-0.531652287375613,0.0524437825205099,3.76361571686825e-24,TRUE,-0.5108
"0",60,"Large",2,"CITS_0.4_constant",-0.481558064742934,0.0686823675610062,2.35981629299569e-12,TRUE,-0.5108
"0",60,"Large",2,"CITS_spill_3pct",-0.431257435301738,0.0536785995717635,9.42940924302526e-16,TRUE,-0.5108
"0",60,"Large",3,"Trd",-0.55865931683708,0.19600126666143,0.00436801778024921,TRUE,-0.5108
"0",60,"Large",3,"CITS",-0.465361513175365,0.0554473433074701,4.74476600228801e-17,TRUE,-0.5108
"0",60,"Large",3,"CITS_0.4_constant",-0.630170242910073,0.0840714345765602,6.59694491816441e-14,TRUE,-0.5108
"0",60,"Large",3,"CITS_spill_3pct",-0.374095869919077,0.0580176023688327,1.13356773053841e-10,TRUE,-0.5108
"0",60,"Large",4,"Trd",-0.303940601595344,0.195760409915551,0.120515075512883,TRUE,-0.5108
"0",60,"Large",4,"CITS",-0.469202369890773,0.0489493161279966,9.20345626125401e-22,TRUE,-0.5108
"0",60,"Large",4,"CITS_0.4_constant",-0.479794524448069,0.0741803136205988,9.93416649633363e-11,TRUE,-0.5108
"0",60,"Large",4,"CITS_spill_3pct",-0.364387016703456,0.0575162268013563,2.36760661087979e-10,TRUE,-0.5108
"0",60,"Large",5,"Trd",-0.242483123499081,0.115049337744969,0.0350617365965439,TRUE,-0.5108
"0",60,"Large",5,"CITS",-0.46812762352918,0.0576592160092259,4.70547946583604e-16,TRUE,-0.5108
"0",60,"Large",5,"CITS_0.4_constant",-0.460985723470951,0.075892169116063,1.24591903923581e-09,TRUE,-0.5108
"0",60,"Large",5,"CITS_spill_3pct",-0.388738461963193,0.0497060065802796,5.2507765749082e-15,TRUE,-0.5108
"0",60,"Large",6,"Trd",-0.30458158813766,0.162093150896594,0.0602372848526374,TRUE,-0.5108
"0",60,"Large",6,"CITS",-0.644431158951275,0.0537224977233243,3.74897230146224e-33,TRUE,-0.5108
"0",60,"Large",6,"CITS_0.4_constant",-0.73306447929123,0.0701657705527573,1.50267049338194e-25,TRUE,-0.5108
"0",60,"Large",6,"CITS_spill_3pct",-0.525072568707105,0.0517659411419275,3.55247970082076e-24,TRUE,-0.5108
"0",60,"Large",7,"Trd",-0.465602211247114,0.154071334291957,0.00251117876165325,TRUE,-0.5108
"0",60,"Large",7,"CITS",-0.488484190125275,0.0412217263561374,2.14771792573542e-32,TRUE,-0.5108
"0",60,"Large",7,"CITS_0.4_constant",-0.425933219469907,0.0727452322715677,4.76620174234557e-09,TRUE,-0.5108
"0",60,"Large",7,"CITS_spill_3pct",-0.374516804482757,0.0480610180175895,6.568187051239e-15,TRUE,-0.5108
"0",60,"Large",8,"Trd",-0.288734827574714,0.233453272388044,0.216161627954102,TRUE,-0.5108
"0",60,"Large",8,"CITS",-0.467835874158401,0.0548871667384483,1.54678379897947e-17,TRUE,-0.5108
"0",60,"Large",8,"CITS_0.4_constant",-0.539521659474829,0.0735230168535684,2.16594251696253e-13,TRUE,-0.5108
"0",60,"Large",8,"CITS_spill_3pct",-0.343458217602567,0.0543761114882254,2.67823786671652e-10,TRUE,-0.5108
"0",60,"Large",9,"Trd",-0.603414663435865,0.154483414787214,9.38303681997272e-05,TRUE,-0.5108
"0",60,"Large",9,"CITS",-0.426076526231315,0.0587246720445633,4.00197482808599e-13,TRUE,-0.5108
"0",60,"Large",9,"CITS_0.4_constant",-0.432130311954839,0.0665466306042771,8.37830707174456e-11,TRUE,-0.5108
"0",60,"Large",9,"CITS_spill_3pct",-0.324242556504326,0.0532590637190382,1.14311420541329e-09,TRUE,-0.5108
"0",60,"Large",10,"Trd",-0.239265350468607,0.141321745070886,0.0904451827197928,TRUE,-0.5108
"0",60,"Large",10,"CITS",-0.45267631300048,0.0483274106498646,7.47191310983442e-21,TRUE,-0.5108
"0",60,"Large",10,"CITS_0.4_constant",-0.43309679022504,0.0542849338865847,1.48466477067396e-15,TRUE,-0.5108
"0",60,"Large",10,"CITS_spill_3pct",-0.354368279715946,0.0444313444609305,1.515967577416e-15,TRUE,-0.5108
"0",60,"Large",11,"Trd",-0.391963264511307,0.137884236805438,0.00447334148751606,TRUE,-0.5108
"0",60,"Large",11,"CITS",-0.494309681559753,0.0608115956939906,4.34480348458616e-16,TRUE,-0.5108
"0",60,"Large",11,"CITS_0.4_constant",-0.49130321726344,0.0931103054673591,1.31622916508686e-07,TRUE,-0.5108
"0",60,"Large",11,"CITS_spill_3pct",-0.398453776938975,0.055020164264806,4.42249372471312e-13,TRUE,-0.5108
"0",60,"Large",12,"Trd",-0.531694051180484,0.137876763357584,0.000115116579419937,TRUE,-0.5108
"0",60,"Large",12,"CITS",-0.462713714522006,0.043012144082855,5.44866442887822e-27,TRUE,-0.5108
"0",60,"Large",12,"CITS_0.4_constant",-0.484457493632559,0.0776292448876195,4.35736681430417e-10,TRUE,-0.5108
"0",60,"Large",12,"CITS_spill_3pct",-0.382725264716397,0.0451004666290865,2.13761151370786e-17,TRUE,-0.5108
"0",60,"Large",13,"Trd",-0.56231734363546,0.180773213120304,0.00186693023037974,TRUE,-0.5108
"0",60,"Large",13,"CITS",-0.571662687486361,0.081526754179232,2.34995222233298e-12,TRUE,-0.5108
"0",60,"Large",13,"CITS_0.4_constant",-0.596777535120151,0.11140703047495,8.4740964765472e-08,TRUE,-0.5108
"0",60,"Large",13,"CITS_spill_3pct",-0.466454511353824,0.0804807152289903,6.79741991307355e-09,TRUE,-0.5108
"0",60,"Large",14,"Trd",-0.449096960029457,0.101087439196165,8.88541783335406e-06,TRUE,-0.5108
"0",60,"Large",14,"CITS",-0.586008444837969,0.0563808024935082,2.64711675746046e-25,TRUE,-0.5108
"0",60,"Large",14,"CITS_0.4_constant",-0.587051284148327,0.0760592176983527,1.1784983941136e-14,TRUE,-0.5108
"0",60,"Large",14,"CITS_spill_3pct",-0.461149516129433,0.0562914727387251,2.565502606188e-16,TRUE,-0.5108
"0",60,"Large",15,"Trd",-0.547362971768764,0.125413125752202,1.27426005198667e-05,TRUE,-0.5108
"0",60,"Large",15,"CITS",-0.560288519665851,0.0521402699377131,6.20269515357249e-27,TRUE,-0.5108
"0",60,"Large",15,"CITS_0.4_constant",-0.48034663076273,0.0774947531838596,5.702528937159e-10,TRUE,-0.5108
"0",60,"Large",15,"CITS_spill_3pct",-0.442503762544729,0.0588520920316274,5.52335031002978e-14,TRUE,-0.5108
"0",60,"Large",16,"Trd",-0.425162885542945,0.179562969265836,0.0178959065219217,TRUE,-0.5108
"0",60,"Large",16,"CITS",-0.470418970112376,0.0439058616740995,8.72489326587235e-27,TRUE,-0.5108
"0",60,"Large",16,"CITS_0.4_constant",-0.467994992529453,0.0749197579795854,4.19439339418543e-10,TRUE,-0.5108
"0",60,"Large",16,"CITS_spill_3pct",-0.33938467955658,0.0448423108358855,3.77840310914919e-14,TRUE,-0.5108
"0",60,"Large",17,"Trd",-0.742792230894597,0.163874530017973,5.82376098953482e-06,TRUE,-0.5108
"0",60,"Large",17,"CITS",-0.496984922960758,0.0534514337948147,1.43276189216554e-20,TRUE,-0.5108
"0",60,"Large",17,"CITS_0.4_constant",-0.463627838577283,0.0697142346888285,2.92289216292396e-11,TRUE,-0.5108
"0",60,"Large",17,"CITS_spill_3pct",-0.40485673692791,0.0507261340269761,1.44886969530659e-15,TRUE,-0.5108
"0",60,"Large",18,"Trd",-0.695931384976017,0.172910295390985,5.70209156805798e-05,TRUE,-0.5108
"0",60,"Large",18,"CITS",-0.489153631881104,0.0749843049838336,6.87250264581791e-11,TRUE,-0.5108
"0",60,"Large",18,"CITS_0.4_constant",-0.458696433445975,0.101948008401446,6.81720540713118e-06,TRUE,-0.5108
"0",60,"Large",18,"CITS_spill_3pct",-0.439854695888732,0.0711508282735581,6.32929729868599e-10,TRUE,-0.5108
"0",60,"Large",19,"Trd",-0.563997220193318,0.22122468697869,0.0107898657093279,TRUE,-0.5108
"0",60,"Large",19,"CITS",-0.448198117962075,0.0403878146446198,1.292041134137e-28,TRUE,-0.5108
"0",60,"Large",19,"CITS_0.4_constant",-0.534891596629155,0.0503436606730084,2.2848826578904e-26,TRUE,-0.5108
"0",60,"Large",19,"CITS_spill_3pct",-0.366269242365385,0.0347981670214818,6.58877437636573e-26,TRUE,-0.5108
"0",60,"Large",20,"Trd",-0.668266372289876,0.151055422603254,9.68983892224708e-06,TRUE,-0.5108
"0",60,"Large",20,"CITS",-0.523220252267628,0.0459212464820203,4.48664088407996e-30,TRUE,-0.5108
"0",60,"Large",20,"CITS_0.4_constant",-0.616789086177434,0.0566328249172589,1.27210999063836e-27,TRUE,-0.5108
"0",60,"Large",20,"CITS_spill_3pct",-0.429035873311762,0.0409363625219043,1.06117102721817e-25,TRUE,-0.5108
"0",80,"Small",1,"Trd",0.225808812645648,0.19476232002488,0.246290292446453,TRUE,-0.0408
"0",80,"Small",1,"CITS",-0.033943786732999,0.0470067183452872,0.47022991936204,TRUE,-0.0408
"0",80,"Small",1,"CITS_0.4_constant",-0.0720382428102507,0.0631951190833426,0.254313944275941,TRUE,-0.0408
"0",80,"Small",1,"CITS_spill_3pct",0.0929612642985455,0.0466464536761944,0.0462734625141149,TRUE,-0.0408
"0",80,"Small",2,"Trd",0.0964812418949719,0.149417002874421,0.518462028819358,TRUE,-0.0408
"0",80,"Small",2,"CITS",-0.0368719599876949,0.053081678369531,0.487289169910495,TRUE,-0.0408
"0",80,"Small",2,"CITS_0.4_constant",-0.0402615111762869,0.0687474161307755,0.55811477943694,TRUE,-0.0408
"0",80,"Small",2,"CITS_spill_3pct",0.0826690725233533,0.0540089527845252,0.125854685938135,TRUE,-0.0408
"0",80,"Small",3,"Trd",-0.00135038256948725,0.150917513849373,0.992860768782402,TRUE,-0.0408
"0",80,"Small",3,"CITS",-0.043137960480227,0.0504627259113106,0.392635299416265,TRUE,-0.0408
"0",80,"Small",3,"CITS_0.4_constant",-0.00226209035629256,0.0645210195622306,0.972032102189356,TRUE,-0.0408
"0",80,"Small",3,"CITS_spill_3pct",0.0453544745131523,0.0469364906121024,0.33389681838887,TRUE,-0.0408
"0",80,"Small",4,"Trd",0.139446215788533,0.126531449489973,0.270432266958444,TRUE,-0.0408
"0",80,"Small",4,"CITS",-0.0690117375708777,0.0428189427666475,0.107024962332744,TRUE,-0.0408
"0",80,"Small",4,"CITS_0.4_constant",-0.0958252576304849,0.0664291193975852,0.149156054787875,TRUE,-0.0408
"0",80,"Small",4,"CITS_spill_3pct",0.0249916141240851,0.0429628992212448,0.560767271709585,TRUE,-0.0408
"0",80,"Small",5,"Trd",0.0436766333115276,0.166284851512471,0.792811471420195,TRUE,-0.0408
"0",80,"Small",5,"CITS",-0.077954873436403,0.0431000110080145,0.0704980430630483,TRUE,-0.0408
"0",80,"Small",5,"CITS_0.4_constant",-0.114481947509505,0.0550705805539081,0.0376336921471597,TRUE,-0.0408
"0",80,"Small",5,"CITS_spill_3pct",0.031101982788712,0.040953871793403,0.447589767088458,TRUE,-0.0408
"0",80,"Small",6,"Trd",0.07387128234428,0.129952068068634,0.569729294784014,TRUE,-0.0408
"0",80,"Small",6,"CITS",-0.130248227453386,0.0430880260525571,0.00250414243240213,TRUE,-0.0408
"0",80,"Small",6,"CITS_0.4_constant",-0.182407108227394,0.0641328827183062,0.00445222997644634,TRUE,-0.0408
"0",80,"Small",6,"CITS_spill_3pct",-0.0300743362735758,0.0498177141276849,0.546051359832562,TRUE,-0.0408
"0",80,"Small",7,"Trd",0.0114621525813828,0.154252159020735,0.940765398476973,TRUE,-0.0408
"0",80,"Small",7,"CITS",-0.0791090407677588,0.0427739977530014,0.0643905993155909,TRUE,-0.0408
"0",80,"Small",7,"CITS_0.4_constant",-0.0788524406576967,0.0518842687861944,0.128567408100932,TRUE,-0.0408
"0",80,"Small",7,"CITS_spill_3pct",0.039847995235698,0.0396197626021548,0.314530756178645,TRUE,-0.0408
"0",80,"Small",8,"Trd",-0.136795492609544,0.180160144123864,0.447673465503597,TRUE,-0.0408
"0",80,"Small",8,"CITS",-0.0442543878532087,0.0376028909769624,0.239240247369862,TRUE,-0.0408
"0",80,"Small",8,"CITS_0.4_constant",0.0330435989499313,0.0544483626710069,0.54393083689007,TRUE,-0.0408
"0",80,"Small",8,"CITS_spill_3pct",0.0969295442469094,0.0384773526098339,0.0117644422275091,TRUE,-0.0408
"0",80,"Small",9,"Trd",-0.0085519480225209,0.142056787171841,0.951995620041629,TRUE,-0.0408
"0",80,"Small",9,"CITS",0.0130650104241444,0.0431894196572082,0.76226721014618,TRUE,-0.0408
"0",80,"Small",9,"CITS_0.4_constant",0.0756596233963451,0.0555435354766322,0.173144890553819,TRUE,-0.0408
"0",80,"Small",9,"CITS_spill_3pct",0.132933887243633,0.0441077120330192,0.00257958020730922,TRUE,-0.0408
"0",80,"Small",10,"Trd",-0.274357116179172,0.1400727817118,0.0501508094434507,TRUE,-0.0408
"0",80,"Small",10,"CITS",-0.109226579858081,0.0460680682405335,0.0177408749621918,TRUE,-0.0408
"0",80,"Small",10,"CITS_0.4_constant",-0.073193783549529,0.0746085957464537,0.326574557978996,TRUE,-0.0408
"0",80,"Small",10,"CITS_spill_3pct",-0.0220298751636485,0.0441587506556654,0.617864600357499,TRUE,-0.0408
"0",80,"Small",11,"Trd",-0.282032562656854,0.150721904367953,0.0613157696650008,TRUE,-0.0408
"0",80,"Small",11,"CITS",-0.0312158449972519,0.0398671018557653,0.433628522506256,TRUE,-0.0408
"0",80,"Small",11,"CITS_0.4_constant",0.0541889857865043,0.0488483842733289,0.267287780157508,TRUE,-0.0408
"0",80,"Small",11,"CITS_spill_3pct",0.0335468681672098,0.0438076440959096,0.44380924773148,TRUE,-0.0408
"0",80,"Small",12,"Trd",-0.00643971590879069,0.175186754603097,0.970677046878373,TRUE,-0.0408
"0",80,"Small",12,"CITS",-0.0949290352253597,0.0475265965212778,0.0457830922828349,TRUE,-0.0408
"0",80,"Small",12,"CITS_0.4_constant",-0.15069720147071,0.0678210000472386,0.0262843624944866,TRUE,-0.0408
"0",80,"Small",12,"CITS_spill_3pct",0.0143394926345439,0.0453150612484276,0.751668649504329,TRUE,-0.0408
"0",80,"Small",13,"Trd",0.0136311703037086,0.107253234892951,0.898866534026035,TRUE,-0.0408
"0",80,"Small",13,"CITS",-0.0668207244097643,0.0487750973745076,0.170694319292584,TRUE,-0.0408
"0",80,"Small",13,"CITS_0.4_constant",-0.081347728131599,0.0547118227952082,0.137057066782922,TRUE,-0.0408
